subjectIx,blockId,criterion,performance,failed
15,e001,NS_accuracy,98.5,FALSE
15,e002,NS_accuracy,95,FALSE
15,e003,NS_accuracy,100,FALSE
15,e004,NS_accuracy,98.5,FALSE
15,e005,NS_accuracy,97,FALSE
15,e006,NS_accuracy,100,FALSE
15,e007,NS_accuracy,97,FALSE
15,e008,NS_accuracy,96.5,FALSE
15,e009,NS_accuracy,98.5,FALSE
15,e010,NS_accuracy,98.5,FALSE
15,e011,NS_accuracy,98.5,FALSE
15,e000,NS_mean_RT,567,FALSE
15,e001,NS_mean_RT,557,FALSE
15,e002,NS_mean_RT,547,FALSE
15,e003,NS_mean_RT,573,FALSE
15,e004,NS_mean_RT,565.5,FALSE
15,e005,NS_mean_RT,588,FALSE
15,e006,NS_mean_RT,563,FALSE
15,e007,NS_mean_RT,589,FALSE
15,e008,NS_mean_RT,563,FALSE
15,e009,NS_mean_RT,562,FALSE
15,e010,NS_mean_RT,572,FALSE
15,e011,NS_mean_RT,578.5,FALSE
15,e000,NS_mean_RTdiff,18,FALSE
15,e001,NS_mean_RTdiff,23,FALSE
15,e002,NS_mean_RTdiff,21.5,FALSE
15,e003,NS_mean_RTdiff,15.5,FALSE
15,e004,NS_mean_RTdiff,18.5,FALSE
15,e005,NS_mean_RTdiff,18.5,FALSE
15,e006,NS_mean_RTdiff,15,FALSE
15,e007,NS_mean_RTdiff,18,FALSE
15,e008,NS_mean_RTdiff,15.5,FALSE
15,e009,NS_mean_RTdiff,18.5,FALSE
15,e010,NS_mean_RTdiff,13,FALSE
15,e011,NS_mean_RTdiff,16,FALSE
15,e000,SB_accuracy,60,FALSE
15,e001,SB_accuracy,55,FALSE
15,e002,SB_accuracy,0,TRUE
15,e003,SB_accuracy,55,FALSE
15,e004,SB_accuracy,54,FALSE
15,e005,SB_accuracy,50,FALSE
15,e006,SB_accuracy,67,FALSE
15,e007,SB_accuracy,38,FALSE
15,e008,SB_accuracy,62,FALSE
15,e009,SB_accuracy,56,FALSE
15,e010,SB_accuracy,70,FALSE
15,e011,SB_accuracy,60,FALSE
15,e000,SL_accuracy,33,FALSE
15,e001,SL_accuracy,29,FALSE
15,e002,SL_accuracy,27,FALSE
15,e003,SL_accuracy,33,FALSE
15,e004,SL_accuracy,55,FALSE
15,e005,SL_accuracy,67,FALSE
15,e006,SL_accuracy,62,FALSE
15,e007,SL_accuracy,44,FALSE
15,e008,SL_accuracy,50,FALSE
15,e009,SL_accuracy,60,FALSE
15,e010,SL_accuracy,50,FALSE
15,e011,SL_accuracy,60,FALSE
15,e000,SR_accuracy,60,FALSE
15,e001,SR_accuracy,38,FALSE
15,e002,SR_accuracy,45,FALSE
15,e003,SR_accuracy,40,FALSE
15,e004,SR_accuracy,45,FALSE
15,e005,SR_accuracy,10,TRUE
15,e006,SR_accuracy,50,FALSE
15,e007,SR_accuracy,27,FALSE
15,e008,SR_accuracy,50,FALSE
15,e009,SR_accuracy,75,FALSE
15,e010,SR_accuracy,50,FALSE
15,e011,SR_accuracy,45,FALSE
16,e000,IG_accuracy,82,FALSE
16,e001,IG_accuracy,82,FALSE
16,e002,IG_accuracy,91,FALSE
16,e003,IG_accuracy,82,FALSE
16,e004,IG_accuracy,86,FALSE
16,e005,IG_accuracy,78,TRUE
16,e006,IG_accuracy,100,FALSE
16,e007,IG_accuracy,91,FALSE
16,e008,IG_accuracy,100,FALSE
16,e009,IG_accuracy,100,FALSE
16,e010,IG_accuracy,86,FALSE
16,e011,IG_accuracy,80,FALSE
16,e000,NS_accuracy,100,FALSE
16,e001,NS_accuracy,100,FALSE
16,e002,NS_accuracy,98.5,FALSE
16,e003,NS_accuracy,98.5,FALSE
16,e004,NS_accuracy,91.5,FALSE
16,e005,NS_accuracy,90.5,FALSE
16,e006,NS_accuracy,91.5,FALSE
16,e007,NS_accuracy,88.5,FALSE
16,e008,NS_accuracy,93,FALSE
16,e009,NS_accuracy,88,FALSE
16,e010,NS_accuracy,88.5,FALSE
16,e011,NS_accuracy,83,TRUE
16,e000,NS_mean_RT,548,FALSE
16,e001,NS_mean_RT,520.5,FALSE
16,e002,NS_mean_RT,561,FALSE
16,e003,NS_mean_RT,650.5,TRUE
16,e004,NS_mean_RT,607.5,FALSE
16,e005,NS_mean_RT,594.5,FALSE
16,e006,NS_mean_RT,610.5,FALSE
16,e007,NS_mean_RT,655,TRUE
16,e008,NS_mean_RT,587.5,FALSE
16,e009,NS_mean_RT,601,FALSE
16,e010,NS_mean_RT,631.5,FALSE
16,e011,NS_mean_RT,640.5,FALSE
16,e000,NS_mean_RTdiff,33,FALSE
16,e001,NS_mean_RTdiff,29.5,FALSE
16,e002,NS_mean_RTdiff,33,FALSE
16,e003,NS_mean_RTdiff,31.5,FALSE
16,e004,NS_mean_RTdiff,29,FALSE
16,e005,NS_mean_RTdiff,20.5,FALSE
16,e006,NS_mean_RTdiff,30,FALSE
16,e007,NS_mean_RTdiff,16,FALSE
16,e008,NS_mean_RTdiff,17.5,FALSE
16,e009,NS_mean_RTdiff,19.5,FALSE
16,e010,NS_mean_RTdiff,14.5,FALSE
16,e011,NS_mean_RTdiff,19.5,FALSE
16,e000,SB_accuracy,30,FALSE
16,e001,SB_accuracy,27,FALSE
16,e002,SB_accuracy,40,FALSE
16,e003,SB_accuracy,45,FALSE
16,e004,SB_accuracy,38,FALSE
16,e005,SB_accuracy,60,FALSE
16,e006,SB_accuracy,33,FALSE
16,e007,SB_accuracy,50,FALSE
16,e008,SB_accuracy,62,FALSE
16,e009,SB_accuracy,22,FALSE
16,e010,SB_accuracy,60,FALSE
16,e011,SB_accuracy,40,FALSE
16,e000,SL_accuracy,78,FALSE
16,e001,SL_accuracy,29,FALSE
16,e002,SL_accuracy,13,TRUE
16,e003,SL_accuracy,22,FALSE
16,e004,SL_accuracy,36,FALSE
16,e005,SL_accuracy,22,FALSE
16,e006,SL_accuracy,62,FALSE
16,e007,SL_accuracy,44,FALSE
16,e008,SL_accuracy,33,FALSE
16,e009,SL_accuracy,60,FALSE
16,e010,SL_accuracy,38,FALSE
16,e011,SL_accuracy,60,FALSE
16,e000,SR_accuracy,10,TRUE
16,e001,SR_accuracy,25,FALSE
16,e002,SR_accuracy,18,TRUE
16,e003,SR_accuracy,30,FALSE
16,e004,SR_accuracy,36,FALSE
16,e005,SR_accuracy,20,FALSE
16,e006,SR_accuracy,38,FALSE
16,e007,SR_accuracy,9,TRUE
16,e008,SR_accuracy,30,FALSE
16,e009,SR_accuracy,50,FALSE
16,e010,SR_accuracy,50,FALSE
16,e011,SR_accuracy,18,TRUE
17,e000,IG_accuracy,100,FALSE
17,e001,IG_accuracy,91,FALSE
17,e002,IG_accuracy,91,FALSE
17,e003,IG_accuracy,100,FALSE
17,e004,IG_accuracy,100,FALSE
17,e005,IG_accuracy,100,FALSE
17,e006,IG_accuracy,91,FALSE
17,e007,IG_accuracy,100,FALSE
17,e008,IG_accuracy,100,FALSE
17,e009,IG_accuracy,100,FALSE
17,e010,IG_accuracy,100,FALSE
17,e011,IG_accuracy,100,FALSE
17,e000,NS_accuracy,97,FALSE
17,e001,NS_accuracy,98.5,FALSE
17,e002,NS_accuracy,100,FALSE
17,e003,NS_accuracy,100,FALSE
17,e004,NS_accuracy,100,FALSE
17,e005,NS_accuracy,98.5,FALSE
17,e006,NS_accuracy,100,FALSE
17,e007,NS_accuracy,100,FALSE
17,e008,NS_accuracy,100,FALSE
17,e009,NS_accuracy,100,FALSE
17,e010,NS_accuracy,98.5,FALSE
17,e011,NS_accuracy,100,FALSE
17,e000,NS_mean_RT,499,FALSE
17,e001,NS_mean_RT,475,FALSE
17,e002,NS_mean_RT,499.5,FALSE
17,e003,NS_mean_RT,514,FALSE
17,e004,NS_mean_RT,546.5,FALSE
17,e005,NS_mean_RT,568,FALSE
17,e006,NS_mean_RT,532,FALSE
17,e007,NS_mean_RT,543,FALSE
17,e008,NS_mean_RT,523,FALSE
17,e009,NS_mean_RT,538,FALSE
17,e010,NS_mean_RT,520.5,FALSE
17,e011,NS_mean_RT,526,FALSE
17,e000,NS_mean_RTdiff,8.5,FALSE
17,e001,NS_mean_RTdiff,12.5,FALSE
17,e002,NS_mean_RTdiff,10.5,FALSE
17,e003,NS_mean_RTdiff,13,FALSE
17,e004,NS_mean_RTdiff,16.5,FALSE
17,e005,NS_mean_RTdiff,10.5,FALSE
17,e006,NS_mean_RTdiff,9,FALSE
17,e007,NS_mean_RTdiff,17.5,FALSE
17,e008,NS_mean_RTdiff,11.5,FALSE
17,e009,NS_mean_RTdiff,12.5,FALSE
17,e010,NS_mean_RTdiff,13,FALSE
17,e011,NS_mean_RTdiff,15,FALSE
17,e000,SB_accuracy,20,FALSE
17,e001,SB_accuracy,45,FALSE
17,e002,SB_accuracy,40,FALSE
17,e003,SB_accuracy,45,FALSE
17,e004,SB_accuracy,62,FALSE
17,e005,SB_accuracy,90,FALSE
17,e006,SB_accuracy,73,FALSE
17,e007,SB_accuracy,38,FALSE
17,e008,SB_accuracy,50,FALSE
17,e009,SB_accuracy,56,FALSE
17,e010,SB_accuracy,70,FALSE
17,e011,SB_accuracy,50,FALSE
17,e000,SL_accuracy,56,FALSE
17,e001,SL_accuracy,57,FALSE
17,e002,SL_accuracy,27,FALSE
17,e003,SL_accuracy,11,TRUE
17,e004,SL_accuracy,55,FALSE
17,e005,SL_accuracy,22,FALSE
17,e006,SL_accuracy,50,FALSE
17,e007,SL_accuracy,44,FALSE
17,e008,SL_accuracy,58,FALSE
17,e009,SL_accuracy,40,FALSE
17,e010,SL_accuracy,62,FALSE
17,e011,SL_accuracy,50,FALSE
17,e000,SR_accuracy,60,FALSE
17,e001,SR_accuracy,25,FALSE
17,e002,SR_accuracy,36,FALSE
17,e003,SR_accuracy,30,FALSE
17,e004,SR_accuracy,36,FALSE
17,e005,SR_accuracy,50,FALSE
17,e006,SR_accuracy,38,FALSE
17,e007,SR_accuracy,45,FALSE
17,e008,SR_accuracy,40,FALSE
17,e009,SR_accuracy,58,FALSE
17,e010,SR_accuracy,50,FALSE
17,e011,SR_accuracy,55,FALSE
18,e000,IG_accuracy,100,FALSE
18,e001,IG_accuracy,100,FALSE
18,e002,IG_accuracy,100,FALSE
18,e003,IG_accuracy,91,FALSE
18,e004,IG_accuracy,100,FALSE
18,e005,IG_accuracy,89,FALSE
18,e006,IG_accuracy,100,FALSE
18,e007,IG_accuracy,100,FALSE
18,e008,IG_accuracy,92,FALSE
18,e009,IG_accuracy,100,FALSE
18,e010,IG_accuracy,100,FALSE
18,e011,IG_accuracy,90,FALSE
18,e000,NS_accuracy,97,FALSE
18,e001,NS_accuracy,97,FALSE
18,e002,NS_accuracy,100,FALSE
18,e003,NS_accuracy,98.5,FALSE
18,e004,NS_accuracy,98.5,FALSE
18,e005,NS_accuracy,100,FALSE
18,e006,NS_accuracy,98.5,FALSE
18,e007,NS_accuracy,100,FALSE
18,e008,NS_accuracy,100,FALSE
18,e009,NS_accuracy,100,FALSE
18,e010,NS_accuracy,100,FALSE
18,e011,NS_accuracy,98.5,FALSE
18,e000,NS_mean_RT,537.5,FALSE
18,e001,NS_mean_RT,504,FALSE
18,e002,NS_mean_RT,527.5,FALSE
18,e003,NS_mean_RT,563,FALSE
18,e004,NS_mean_RT,548.5,FALSE
18,e005,NS_mean_RT,532.5,FALSE
18,e006,NS_mean_RT,553.5,FALSE
18,e007,NS_mean_RT,574.5,FALSE
18,e008,NS_mean_RT,558,FALSE
18,e009,NS_mean_RT,548.5,FALSE
18,e010,NS_mean_RT,578,FALSE
18,e011,NS_mean_RT,569.5,FALSE
18,e000,NS_mean_RTdiff,12.5,FALSE
18,e001,NS_mean_RTdiff,12.5,FALSE
18,e002,NS_mean_RTdiff,14,FALSE
18,e003,NS_mean_RTdiff,18.5,FALSE
18,e004,NS_mean_RTdiff,12.5,FALSE
18,e005,NS_mean_RTdiff,9.5,FALSE
18,e006,NS_mean_RTdiff,16.5,FALSE
18,e007,NS_mean_RTdiff,14,FALSE
18,e008,NS_mean_RTdiff,14,FALSE
18,e009,NS_mean_RTdiff,14,FALSE
18,e010,NS_mean_RTdiff,15.5,FALSE
18,e011,NS_mean_RTdiff,15.5,FALSE
18,e000,SB_accuracy,40,FALSE
18,e001,SB_accuracy,55,FALSE
18,e002,SB_accuracy,0,TRUE
18,e003,SB_accuracy,45,FALSE
18,e004,SB_accuracy,62,FALSE
18,e005,SB_accuracy,80,FALSE
18,e006,SB_accuracy,73,FALSE
18,e007,SB_accuracy,50,FALSE
18,e008,SB_accuracy,62,FALSE
18,e009,SB_accuracy,56,FALSE
18,e010,SB_accuracy,70,FALSE
18,e011,SB_accuracy,40,FALSE
18,e000,SL_accuracy,56,FALSE
18,e001,SL_accuracy,29,FALSE
18,e002,SL_accuracy,47,FALSE
18,e003,SL_accuracy,44,FALSE
18,e004,SL_accuracy,45,FALSE
18,e005,SL_accuracy,33,FALSE
18,e006,SL_accuracy,62,FALSE
18,e007,SL_accuracy,44,FALSE
18,e008,SL_accuracy,67,FALSE
18,e009,SL_accuracy,60,FALSE
18,e010,SL_accuracy,56,FALSE
18,e011,SL_accuracy,60,FALSE
18,e000,SR_accuracy,70,FALSE
18,e001,SR_accuracy,38,FALSE
18,e002,SR_accuracy,55,FALSE
18,e003,SR_accuracy,60,FALSE
18,e004,SR_accuracy,36,FALSE
18,e005,SR_accuracy,50,FALSE
18,e006,SR_accuracy,25,FALSE
18,e007,SR_accuracy,64,FALSE
18,e008,SR_accuracy,40,FALSE
18,e009,SR_accuracy,67,FALSE
18,e010,SR_accuracy,38,FALSE
18,e011,SR_accuracy,55,FALSE
19,e000,IG_accuracy,100,FALSE
19,e001,IG_accuracy,73,TRUE
19,e002,IG_accuracy,91,FALSE
19,e003,IG_accuracy,100,FALSE
19,e004,IG_accuracy,100,FALSE
19,e005,IG_accuracy,78,TRUE
19,e006,IG_accuracy,100,FALSE
19,e007,IG_accuracy,91,FALSE
19,e008,IG_accuracy,92,FALSE
19,e009,IG_accuracy,100,FALSE
19,e010,IG_accuracy,100,FALSE
19,e011,IG_accuracy,90,FALSE
19,e000,NS_accuracy,96.5,FALSE
19,e001,NS_accuracy,100,FALSE
19,e002,NS_accuracy,100,FALSE
19,e003,NS_accuracy,98.5,FALSE
19,e004,NS_accuracy,98.5,FALSE
19,e005,NS_accuracy,97,FALSE
19,e006,NS_accuracy,100,FALSE
19,e007,NS_accuracy,100,FALSE
19,e008,NS_accuracy,100,FALSE
19,e009,NS_accuracy,100,FALSE
19,e010,NS_accuracy,98.5,FALSE
19,e011,NS_accuracy,97,FALSE
19,e000,NS_mean_RT,524,FALSE
19,e001,NS_mean_RT,509.5,FALSE
19,e002,NS_mean_RT,534,FALSE
19,e003,NS_mean_RT,554,FALSE
19,e004,NS_mean_RT,540.5,FALSE
19,e005,NS_mean_RT,557,FALSE
19,e006,NS_mean_RT,534.5,FALSE
19,e007,NS_mean_RT,536,FALSE
19,e008,NS_mean_RT,538.5,FALSE
19,e009,NS_mean_RT,545.5,FALSE
19,e010,NS_mean_RT,549,FALSE
19,e011,NS_mean_RT,551,FALSE
19,e000,NS_mean_RTdiff,37.5,FALSE
19,e001,NS_mean_RTdiff,22,FALSE
19,e002,NS_mean_RTdiff,17.5,FALSE
19,e003,NS_mean_RTdiff,20.5,FALSE
19,e004,NS_mean_RTdiff,24,FALSE
19,e005,NS_mean_RTdiff,23.5,FALSE
19,e006,NS_mean_RTdiff,20.5,FALSE
19,e007,NS_mean_RTdiff,17,FALSE
19,e008,NS_mean_RTdiff,24,FALSE
19,e009,NS_mean_RTdiff,29,FALSE
19,e010,NS_mean_RTdiff,21,FALSE
19,e011,NS_mean_RTdiff,19.5,FALSE
19,e000,SB_accuracy,40,FALSE
19,e001,SB_accuracy,55,FALSE
19,e002,SB_accuracy,0,TRUE
19,e003,SB_accuracy,55,FALSE
19,e004,SB_accuracy,46,FALSE
19,e005,SB_accuracy,60,FALSE
19,e006,SB_accuracy,73,FALSE
19,e007,SB_accuracy,25,FALSE
19,e008,SB_accuracy,62,FALSE
19,e009,SB_accuracy,33,FALSE
19,e010,SB_accuracy,70,FALSE
19,e011,SB_accuracy,40,FALSE
19,e000,SL_accuracy,44,FALSE
19,e001,SL_accuracy,29,FALSE
19,e002,SL_accuracy,33,FALSE
19,e003,SL_accuracy,22,FALSE
19,e004,SL_accuracy,55,FALSE
19,e005,SL_accuracy,44,FALSE
19,e006,SL_accuracy,62,FALSE
19,e007,SL_accuracy,22,FALSE
19,e008,SL_accuracy,33,FALSE
19,e009,SL_accuracy,60,FALSE
19,e010,SL_accuracy,44,FALSE
19,e011,SL_accuracy,70,FALSE
19,e000,SR_accuracy,30,FALSE
19,e001,SR_accuracy,12,TRUE
19,e002,SR_accuracy,36,FALSE
19,e003,SR_accuracy,30,FALSE
19,e004,SR_accuracy,18,TRUE
19,e005,SR_accuracy,20,FALSE
19,e006,SR_accuracy,38,FALSE
19,e007,SR_accuracy,45,FALSE
19,e008,SR_accuracy,50,FALSE
19,e009,SR_accuracy,33,FALSE
19,e010,SR_accuracy,50,FALSE
19,e011,SR_accuracy,45,FALSE
20,e000,IG_accuracy,100,FALSE
20,e001,IG_accuracy,100,FALSE
20,e002,IG_accuracy,100,FALSE
20,e003,IG_accuracy,73,TRUE
20,e004,IG_accuracy,100,FALSE
20,e005,IG_accuracy,100,FALSE
20,e006,IG_accuracy,100,FALSE
20,e007,IG_accuracy,91,FALSE
20,e008,IG_accuracy,92,FALSE
20,e009,IG_accuracy,100,FALSE
20,e010,IG_accuracy,86,FALSE
20,e011,IG_accuracy,100,FALSE
20,e000,NS_accuracy,100,FALSE
20,e001,NS_accuracy,97,FALSE
20,e002,NS_accuracy,100,FALSE
20,e003,NS_accuracy,98.5,FALSE
20,e004,NS_accuracy,100,FALSE
20,e005,NS_accuracy,98.5,FALSE
20,e006,NS_accuracy,100,FALSE
20,e007,NS_accuracy,98.5,FALSE
20,e008,NS_accuracy,100,FALSE
20,e009,NS_accuracy,100,FALSE
20,e010,NS_accuracy,98.5,FALSE
20,e011,NS_accuracy,100,FALSE
20,e000,NS_mean_RT,547.5,FALSE
20,e001,NS_mean_RT,544,FALSE
20,e002,NS_mean_RT,596,FALSE
20,e003,NS_mean_RT,595,FALSE
20,e004,NS_mean_RT,646,FALSE
20,e005,NS_mean_RT,668.5,TRUE
20,e006,NS_mean_RT,587,FALSE
20,e007,NS_mean_RT,606.5,FALSE
20,e008,NS_mean_RT,643.5,FALSE
20,e009,NS_mean_RT,628,FALSE
20,e010,NS_mean_RT,635,FALSE
20,e011,NS_mean_RT,658.5,TRUE
20,e000,NS_mean_RTdiff,24,FALSE
20,e001,NS_mean_RTdiff,17.5,FALSE
20,e002,NS_mean_RTdiff,15,FALSE
20,e003,NS_mean_RTdiff,25.5,FALSE
20,e004,NS_mean_RTdiff,20,FALSE
20,e005,NS_mean_RTdiff,10.5,FALSE
20,e006,NS_mean_RTdiff,17.5,FALSE
20,e007,NS_mean_RTdiff,11,FALSE
20,e008,NS_mean_RTdiff,14,FALSE
20,e009,NS_mean_RTdiff,10.5,FALSE
20,e010,NS_mean_RTdiff,13,FALSE
20,e011,NS_mean_RTdiff,14,FALSE
20,e000,SB_accuracy,60,FALSE
20,e001,SB_accuracy,36,FALSE
20,e002,SB_accuracy,40,FALSE
20,e003,SB_accuracy,45,FALSE
20,e004,SB_accuracy,62,FALSE
20,e005,SB_accuracy,70,FALSE
20,e006,SB_accuracy,60,FALSE
20,e007,SB_accuracy,88,FALSE
20,e008,SB_accuracy,62,FALSE
20,e009,SB_accuracy,56,FALSE
20,e010,SB_accuracy,80,FALSE
20,e011,SB_accuracy,60,FALSE
20,e000,SL_accuracy,56,FALSE
20,e001,SL_accuracy,14,TRUE
20,e002,SL_accuracy,20,FALSE
20,e003,SL_accuracy,33,FALSE
20,e004,SL_accuracy,36,FALSE
20,e005,SL_accuracy,22,FALSE
20,e006,SL_accuracy,38,FALSE
20,e007,SL_accuracy,78,FALSE
20,e008,SL_accuracy,58,FALSE
20,e009,SL_accuracy,60,FALSE
20,e010,SL_accuracy,38,FALSE
20,e011,SL_accuracy,30,FALSE
20,e000,SR_accuracy,30,FALSE
20,e001,SR_accuracy,25,FALSE
20,e002,SR_accuracy,55,FALSE
20,e003,SR_accuracy,20,FALSE
20,e004,SR_accuracy,18,TRUE
20,e005,SR_accuracy,30,FALSE
20,e006,SR_accuracy,25,FALSE
20,e007,SR_accuracy,27,FALSE
20,e008,SR_accuracy,50,FALSE
20,e009,SR_accuracy,50,FALSE
20,e010,SR_accuracy,50,FALSE
20,e011,SR_accuracy,36,FALSE
21,e000,IG_accuracy,100,FALSE
21,e001,IG_accuracy,91,FALSE
21,e002,IG_accuracy,91,FALSE
21,e003,IG_accuracy,91,FALSE
21,e004,IG_accuracy,100,FALSE
21,e005,IG_accuracy,100,FALSE
21,e006,IG_accuracy,91,FALSE
21,e007,IG_accuracy,100,FALSE
21,e008,IG_accuracy,100,FALSE
21,e009,IG_accuracy,100,FALSE
21,e010,IG_accuracy,86,FALSE
21,e011,IG_accuracy,100,FALSE
21,e000,NS_accuracy,96.5,FALSE
21,e001,NS_accuracy,95,FALSE
21,e002,NS_accuracy,98.5,FALSE
21,e003,NS_accuracy,93,FALSE
21,e004,NS_accuracy,100,FALSE
21,e005,NS_accuracy,95.5,FALSE
21,e006,NS_accuracy,96.5,FALSE
21,e007,NS_accuracy,96.5,FALSE
21,e008,NS_accuracy,96.5,FALSE
21,e009,NS_accuracy,92.5,FALSE
21,e010,NS_accuracy,93.5,FALSE
21,e011,NS_accuracy,90,FALSE
21,e000,NS_mean_RT,554.5,FALSE
21,e001,NS_mean_RT,581.5,FALSE
21,e002,NS_mean_RT,585.5,FALSE
21,e003,NS_mean_RT,585,FALSE
21,e004,NS_mean_RT,580,FALSE
21,e005,NS_mean_RT,558.5,FALSE
21,e006,NS_mean_RT,546.5,FALSE
21,e007,NS_mean_RT,557,FALSE
21,e008,NS_mean_RT,533.5,FALSE
21,e009,NS_mean_RT,546,FALSE
21,e010,NS_mean_RT,554,FALSE
21,e011,NS_mean_RT,547,FALSE
21,e000,NS_mean_RTdiff,28,FALSE
21,e001,NS_mean_RTdiff,34,FALSE
21,e002,NS_mean_RTdiff,25.5,FALSE
21,e003,NS_mean_RTdiff,22,FALSE
21,e004,NS_mean_RTdiff,26.5,FALSE
21,e005,NS_mean_RTdiff,24.5,FALSE
21,e006,NS_mean_RTdiff,39.5,FALSE
21,e007,NS_mean_RTdiff,30.5,FALSE
21,e008,NS_mean_RTdiff,35,FALSE
21,e009,NS_mean_RTdiff,32.5,FALSE
21,e010,NS_mean_RTdiff,25,FALSE
21,e011,NS_mean_RTdiff,29.5,FALSE
21,e000,SB_accuracy,20,FALSE
21,e001,SB_accuracy,36,FALSE
21,e002,SB_accuracy,0,TRUE
21,e003,SB_accuracy,36,FALSE
21,e004,SB_accuracy,46,FALSE
21,e005,SB_accuracy,40,FALSE
21,e006,SB_accuracy,27,FALSE
21,e007,SB_accuracy,12,TRUE
21,e008,SB_accuracy,38,FALSE
21,e009,SB_accuracy,22,FALSE
21,e010,SB_accuracy,40,FALSE
21,e011,SB_accuracy,30,FALSE
21,e000,SL_accuracy,44,FALSE
21,e001,SL_accuracy,29,FALSE
21,e002,SL_accuracy,20,FALSE
21,e003,SL_accuracy,22,FALSE
21,e004,SL_accuracy,18,TRUE
21,e005,SL_accuracy,22,FALSE
21,e006,SL_accuracy,25,FALSE
21,e007,SL_accuracy,0,TRUE
21,e008,SL_accuracy,33,FALSE
21,e009,SL_accuracy,20,FALSE
21,e010,SL_accuracy,12,TRUE
21,e011,SL_accuracy,30,FALSE
21,e000,SR_accuracy,10,TRUE
21,e001,SR_accuracy,12,TRUE
21,e002,SR_accuracy,18,TRUE
21,e003,SR_accuracy,30,FALSE
21,e004,SR_accuracy,27,FALSE
21,e005,SR_accuracy,10,TRUE
21,e006,SR_accuracy,25,FALSE
21,e007,SR_accuracy,9,TRUE
21,e008,SR_accuracy,20,FALSE
21,e009,SR_accuracy,33,FALSE
21,e010,SR_accuracy,25,FALSE
21,e011,SR_accuracy,36,FALSE
22,e000,IG_accuracy,73,TRUE
22,e001,IG_accuracy,73,TRUE
22,e002,IG_accuracy,82,FALSE
22,e003,IG_accuracy,82,FALSE
22,e004,IG_accuracy,86,FALSE
22,e005,IG_accuracy,100,FALSE
22,e006,IG_accuracy,82,FALSE
