subjectIx,blockId,criterion,performance,failed
29,e004,IG_accuracy,100,FALSE
29,e005,IG_accuracy,100,FALSE
29,e006,IG_accuracy,100,FALSE
29,e007,IG_accuracy,100,FALSE
29,e008,IG_accuracy,100,FALSE
29,e009,IG_accuracy,100,FALSE
29,e010,IG_accuracy,100,FALSE
29,e011,IG_accuracy,100,FALSE
29,e000,NS_accuracy,97,FALSE
29,e001,NS_accuracy,98.5,FALSE
29,e002,NS_accuracy,95,FALSE
29,e003,NS_accuracy,84.5,TRUE
29,e004,NS_accuracy,97,FALSE
29,e005,NS_accuracy,95,FALSE
29,e006,NS_accuracy,95,FALSE
29,e007,NS_accuracy,98.5,FALSE
29,e008,NS_accuracy,98,FALSE
29,e009,NS_accuracy,94,FALSE
29,e010,NS_accuracy,95,FALSE
29,e011,NS_accuracy,86.5,FALSE
29,e000,NS_mean_RT,614.5,FALSE
29,e001,NS_mean_RT,615.5,FALSE
29,e002,NS_mean_RT,612,FALSE
29,e003,NS_mean_RT,643.5,FALSE
29,e004,NS_mean_RT,600,FALSE
29,e005,NS_mean_RT,607,FALSE
29,e006,NS_mean_RT,614,FALSE
29,e007,NS_mean_RT,649,FALSE
29,e008,NS_mean_RT,586.5,FALSE
29,e009,NS_mean_RT,630.5,FALSE
29,e010,NS_mean_RT,613,FALSE
29,e011,NS_mean_RT,592.5,FALSE
29,e000,NS_mean_RTdiff,20,FALSE
29,e001,NS_mean_RTdiff,19.5,FALSE
29,e002,NS_mean_RTdiff,19,FALSE
29,e003,NS_mean_RTdiff,20.5,FALSE
29,e004,NS_mean_RTdiff,26.5,FALSE
29,e005,NS_mean_RTdiff,23,FALSE
29,e006,NS_mean_RTdiff,16,FALSE
29,e007,NS_mean_RTdiff,22,FALSE
29,e008,NS_mean_RTdiff,21.5,FALSE
29,e009,NS_mean_RTdiff,25.5,FALSE
29,e010,NS_mean_RTdiff,14,FALSE
29,e011,NS_mean_RTdiff,23,FALSE
29,e000,SB_accuracy,40,FALSE
29,e001,SB_accuracy,45,FALSE
29,e002,SB_accuracy,20,FALSE
29,e003,SB_accuracy,36,FALSE
29,e004,SB_accuracy,38,FALSE
29,e005,SB_accuracy,50,FALSE
29,e006,SB_accuracy,60,FALSE
29,e007,SB_accuracy,62,FALSE
29,e008,SB_accuracy,50,FALSE
29,e009,SB_accuracy,44,FALSE
29,e010,SB_accuracy,50,FALSE
29,e011,SB_accuracy,20,FALSE
29,e000,SL_accuracy,56,FALSE
29,e001,SL_accuracy,43,FALSE
29,e002,SL_accuracy,27,FALSE
29,e003,SL_accuracy,33,FALSE
29,e004,SL_accuracy,18,TRUE
29,e005,SL_accuracy,56,FALSE
29,e006,SL_accuracy,50,FALSE
29,e007,SL_accuracy,78,FALSE
29,e008,SL_accuracy,42,FALSE
29,e009,SL_accuracy,20,FALSE
29,e010,SL_accuracy,50,FALSE
29,e011,SL_accuracy,40,FALSE
29,e000,SR_accuracy,50,FALSE
29,e001,SR_accuracy,12,TRUE
29,e002,SR_accuracy,36,FALSE
29,e003,SR_accuracy,30,FALSE
29,e004,SR_accuracy,27,FALSE
29,e005,SR_accuracy,10,TRUE
29,e006,SR_accuracy,25,FALSE
29,e007,SR_accuracy,9,TRUE
29,e008,SR_accuracy,10,TRUE
29,e009,SR_accuracy,42,FALSE
29,e010,SR_accuracy,25,FALSE
29,e011,SR_accuracy,27,FALSE
30,e000,IG_accuracy,91,FALSE
30,e001,IG_accuracy,100,FALSE
30,e002,IG_accuracy,100,FALSE
30,e003,IG_accuracy,91,FALSE
30,e004,IG_accuracy,86,FALSE
30,e005,IG_accuracy,89,FALSE
30,e006,IG_accuracy,100,FALSE
30,e007,IG_accuracy,100,FALSE
30,e008,IG_accuracy,92,FALSE
30,e009,IG_accuracy,100,FALSE
30,e010,IG_accuracy,86,FALSE
30,e011,IG_accuracy,100,FALSE
30,e000,NS_accuracy,97,FALSE
30,e001,NS_accuracy,100,FALSE
30,e002,NS_accuracy,98.5,FALSE
30,e003,NS_accuracy,100,FALSE
30,e004,NS_accuracy,98.5,FALSE
30,e005,NS_accuracy,98.5,FALSE
30,e006,NS_accuracy,100,FALSE
30,e007,NS_accuracy,100,FALSE
30,e008,NS_accuracy,100,FALSE
30,e009,NS_accuracy,97,FALSE
30,e010,NS_accuracy,98.5,FALSE
30,e011,NS_accuracy,98.5,FALSE
30,e000,NS_mean_RT,580,FALSE
30,e001,NS_mean_RT,595,FALSE
30,e002,NS_mean_RT,633.5,FALSE
30,e003,NS_mean_RT,613,FALSE
30,e004,NS_mean_RT,618.5,FALSE
30,e005,NS_mean_RT,652,TRUE
30,e006,NS_mean_RT,575.5,FALSE
30,e007,NS_mean_RT,638.5,FALSE
30,e008,NS_mean_RT,564.5,FALSE
30,e009,NS_mean_RT,610,FALSE
30,e010,NS_mean_RT,648,FALSE
30,e011,NS_mean_RT,615,FALSE
30,e000,NS_mean_RTdiff,21,FALSE
30,e001,NS_mean_RTdiff,21,FALSE
30,e002,NS_mean_RTdiff,20,FALSE
30,e003,NS_mean_RTdiff,23,FALSE
30,e004,NS_mean_RTdiff,24.5,FALSE
30,e005,NS_mean_RTdiff,26,FALSE
30,e006,NS_mean_RTdiff,16,FALSE
30,e007,NS_mean_RTdiff,15,FALSE
30,e008,NS_mean_RTdiff,15,FALSE
30,e009,NS_mean_RTdiff,23.5,FALSE
30,e010,NS_mean_RTdiff,15,FALSE
30,e011,NS_mean_RTdiff,13,FALSE
30,e000,SB_accuracy,20,FALSE
30,e001,SB_accuracy,45,FALSE
30,e002,SB_accuracy,0,TRUE
30,e003,SB_accuracy,45,FALSE
30,e004,SB_accuracy,54,FALSE
30,e005,SB_accuracy,60,FALSE
30,e006,SB_accuracy,60,FALSE
30,e007,SB_accuracy,75,FALSE
30,e008,SB_accuracy,50,FALSE
30,e009,SB_accuracy,44,FALSE
30,e010,SB_accuracy,40,FALSE
30,e011,SB_accuracy,40,FALSE
30,e000,SL_accuracy,44,FALSE
30,e001,SL_accuracy,29,FALSE
30,e002,SL_accuracy,27,FALSE
30,e003,SL_accuracy,56,FALSE
30,e004,SL_accuracy,45,FALSE
30,e005,SL_accuracy,56,FALSE
30,e006,SL_accuracy,38,FALSE
30,e007,SL_accuracy,33,FALSE
30,e008,SL_accuracy,58,FALSE
30,e009,SL_accuracy,20,FALSE
30,e010,SL_accuracy,50,FALSE
30,e011,SL_accuracy,60,FALSE
30,e000,SR_accuracy,30,FALSE
30,e001,SR_accuracy,12,TRUE
30,e002,SR_accuracy,36,FALSE
30,e003,SR_accuracy,30,FALSE
30,e004,SR_accuracy,27,FALSE
30,e005,SR_accuracy,0,TRUE
30,e006,SR_accuracy,50,FALSE
30,e007,SR_accuracy,36,FALSE
30,e008,SR_accuracy,30,FALSE
30,e009,SR_accuracy,50,FALSE
30,e010,SR_accuracy,50,FALSE
30,e011,SR_accuracy,27,FALSE
31,e000,IG_accuracy,91,FALSE
31,e001,IG_accuracy,100,FALSE
31,e002,IG_accuracy,91,FALSE
31,e003,IG_accuracy,100,FALSE
31,e004,IG_accuracy,71,TRUE
31,e005,IG_accuracy,100,FALSE
31,e006,IG_accuracy,100,FALSE
31,e007,IG_accuracy,100,FALSE
31,e008,IG_accuracy,100,FALSE
31,e009,IG_accuracy,100,FALSE
31,e010,IG_accuracy,100,FALSE
31,e011,IG_accuracy,100,FALSE
31,e000,NS_accuracy,100,FALSE
31,e001,NS_accuracy,98.5,FALSE
31,e002,NS_accuracy,100,FALSE
31,e003,NS_accuracy,98.5,FALSE
31,e004,NS_accuracy,98.5,FALSE
31,e005,NS_accuracy,100,FALSE
31,e006,NS_accuracy,100,FALSE
31,e007,NS_accuracy,95,FALSE
31,e008,NS_accuracy,100,FALSE
31,e009,NS_accuracy,100,FALSE
31,e010,NS_accuracy,100,FALSE
31,e011,NS_accuracy,100,FALSE
31,e000,NS_mean_RT,565,FALSE
31,e001,NS_mean_RT,650.5,TRUE
31,e002,NS_mean_RT,628,FALSE
31,e003,NS_mean_RT,606.5,FALSE
31,e004,NS_mean_RT,639,FALSE
31,e005,NS_mean_RT,587,FALSE
31,e006,NS_mean_RT,590,FALSE
31,e007,NS_mean_RT,624,FALSE
31,e008,NS_mean_RT,620.5,FALSE
31,e009,NS_mean_RT,627,FALSE
31,e010,NS_mean_RT,621.5,FALSE
31,e011,NS_mean_RT,649,FALSE
31,e000,NS_mean_RTdiff,25.5,FALSE
31,e001,NS_mean_RTdiff,14.5,FALSE
31,e002,NS_mean_RTdiff,21,FALSE
31,e003,NS_mean_RTdiff,27,FALSE
31,e004,NS_mean_RTdiff,20,FALSE
31,e005,NS_mean_RTdiff,14.5,FALSE
31,e006,NS_mean_RTdiff,18.5,FALSE
31,e007,NS_mean_RTdiff,18.5,FALSE
31,e008,NS_mean_RTdiff,16.5,FALSE
31,e009,NS_mean_RTdiff,26.5,FALSE
31,e010,NS_mean_RTdiff,24,FALSE
31,e011,NS_mean_RTdiff,18,FALSE
31,e000,SB_accuracy,40,FALSE
31,e001,SB_accuracy,64,FALSE
31,e002,SB_accuracy,60,FALSE
31,e003,SB_accuracy,55,FALSE
31,e004,SB_accuracy,62,FALSE
31,e005,SB_accuracy,80,FALSE
31,e006,SB_accuracy,73,FALSE
31,e007,SB_accuracy,75,FALSE
31,e008,SB_accuracy,62,FALSE
31,e009,SB_accuracy,67,FALSE
31,e010,SB_accuracy,80,FALSE
31,e011,SB_accuracy,50,FALSE
31,e000,SL_accuracy,78,FALSE
31,e001,SL_accuracy,43,FALSE
31,e002,SL_accuracy,53,FALSE
31,e003,SL_accuracy,44,FALSE
31,e004,SL_accuracy,36,FALSE
31,e005,SL_accuracy,44,FALSE
31,e006,SL_accuracy,50,FALSE
31,e007,SL_accuracy,56,FALSE
31,e008,SL_accuracy,67,FALSE
31,e009,SL_accuracy,80,FALSE
31,e010,SL_accuracy,44,FALSE
31,e011,SL_accuracy,50,FALSE
31,e000,SR_accuracy,70,FALSE
31,e001,SR_accuracy,62,FALSE
31,e002,SR_accuracy,55,FALSE
31,e003,SR_accuracy,70,FALSE
31,e004,SR_accuracy,55,FALSE
31,e005,SR_accuracy,30,FALSE
31,e006,SR_accuracy,50,FALSE
31,e007,SR_accuracy,64,FALSE
31,e008,SR_accuracy,40,FALSE
31,e009,SR_accuracy,67,FALSE
31,e010,SR_accuracy,88,FALSE
31,e011,SR_accuracy,55,FALSE
32,e000,IG_accuracy,91,FALSE
32,e001,IG_accuracy,91,FALSE
32,e002,IG_accuracy,91,FALSE
32,e003,IG_accuracy,73,TRUE
32,e004,IG_accuracy,86,FALSE
32,e005,IG_accuracy,89,FALSE
32,e006,IG_accuracy,91,FALSE
32,e007,IG_accuracy,100,FALSE
32,e008,IG_accuracy,92,FALSE
32,e009,IG_accuracy,100,FALSE
32,e010,IG_accuracy,100,FALSE
32,e011,IG_accuracy,100,FALSE
32,e000,NS_accuracy,100,FALSE
32,e001,NS_accuracy,95.5,FALSE
32,e002,NS_accuracy,98.5,FALSE
32,e003,NS_accuracy,98.5,FALSE
32,e004,NS_accuracy,100,FALSE
32,e005,NS_accuracy,100,FALSE
32,e006,NS_accuracy,98.5,FALSE
32,e007,NS_accuracy,100,FALSE
32,e008,NS_accuracy,100,FALSE
32,e009,NS_accuracy,100,FALSE
32,e010,NS_accuracy,100,FALSE
32,e011,NS_accuracy,100,FALSE
32,e000,NS_mean_RT,547.5,FALSE
32,e001,NS_mean_RT,493,FALSE
32,e002,NS_mean_RT,528.5,FALSE
32,e003,NS_mean_RT,525.5,FALSE
32,e004,NS_mean_RT,526.5,FALSE
32,e005,NS_mean_RT,521.5,FALSE
32,e006,NS_mean_RT,516,FALSE
32,e007,NS_mean_RT,527,FALSE
32,e008,NS_mean_RT,499,FALSE
32,e009,NS_mean_RT,496,FALSE
32,e010,NS_mean_RT,505,FALSE
32,e011,NS_mean_RT,512,FALSE
32,e000,NS_mean_RTdiff,29,FALSE
32,e001,NS_mean_RTdiff,22,FALSE
32,e002,NS_mean_RTdiff,26.5,FALSE
32,e003,NS_mean_RTdiff,23.5,FALSE
32,e004,NS_mean_RTdiff,21,FALSE
32,e005,NS_mean_RTdiff,31.5,FALSE
32,e006,NS_mean_RTdiff,21,FALSE
32,e007,NS_mean_RTdiff,27.5,FALSE
32,e008,NS_mean_RTdiff,24.5,FALSE
32,e009,NS_mean_RTdiff,19,FALSE
32,e010,NS_mean_RTdiff,22.5,FALSE
32,e011,NS_mean_RTdiff,15.5,FALSE
32,e000,SB_accuracy,30,FALSE
32,e001,SB_accuracy,45,FALSE
32,e002,SB_accuracy,0,TRUE
32,e003,SB_accuracy,36,FALSE
32,e004,SB_accuracy,54,FALSE
32,e005,SB_accuracy,50,FALSE
32,e006,SB_accuracy,67,FALSE
32,e007,SB_accuracy,25,FALSE
32,e008,SB_accuracy,50,FALSE
32,e009,SB_accuracy,22,FALSE
32,e010,SB_accuracy,50,FALSE
32,e011,SB_accuracy,30,FALSE
32,e000,SL_accuracy,56,FALSE
32,e001,SL_accuracy,29,FALSE
32,e002,SL_accuracy,27,FALSE
32,e003,SL_accuracy,0,TRUE
32,e004,SL_accuracy,27,FALSE
32,e005,SL_accuracy,33,FALSE
32,e006,SL_accuracy,38,FALSE
32,e007,SL_accuracy,44,FALSE
32,e008,SL_accuracy,42,FALSE
32,e009,SL_accuracy,20,FALSE
32,e010,SL_accuracy,38,FALSE
32,e011,SL_accuracy,70,FALSE
32,e000,SR_accuracy,50,FALSE
32,e001,SR_accuracy,25,FALSE
32,e002,SR_accuracy,36,FALSE
32,e003,SR_accuracy,40,FALSE
32,e004,SR_accuracy,45,FALSE
32,e005,SR_accuracy,40,FALSE
32,e006,SR_accuracy,50,FALSE
32,e007,SR_accuracy,36,FALSE
32,e008,SR_accuracy,40,FALSE
32,e009,SR_accuracy,25,FALSE
32,e010,SR_accuracy,38,FALSE
32,e011,SR_accuracy,18,TRUE
33,e000,IG_accuracy,91,FALSE
33,e001,IG_accuracy,82,FALSE
33,e002,IG_accuracy,100,FALSE
33,e003,IG_accuracy,91,FALSE
33,e004,IG_accuracy,100,FALSE
33,e005,IG_accuracy,100,FALSE
33,e006,IG_accuracy,91,FALSE
33,e007,IG_accuracy,100,FALSE
33,e008,IG_accuracy,85,FALSE
33,e009,IG_accuracy,88,FALSE
33,e010,IG_accuracy,86,FALSE
33,e011,IG_accuracy,100,FALSE
33,e000,NS_accuracy,97,FALSE
33,e001,NS_accuracy,97,FALSE
33,e002,NS_accuracy,97,FALSE
33,e003,NS_accuracy,98.5,FALSE
33,e004,NS_accuracy,98.5,FALSE
33,e005,NS_accuracy,95,FALSE
33,e006,NS_accuracy,97,FALSE
33,e007,NS_accuracy,100,FALSE
33,e008,NS_accuracy,95,FALSE
33,e009,NS_accuracy,98.5,FALSE
33,e010,NS_accuracy,98.5,FALSE
33,e011,NS_accuracy,98.5,FALSE
33,e000,NS_mean_RT,586.5,FALSE
33,e001,NS_mean_RT,587,FALSE
33,e002,NS_mean_RT,618.5,FALSE
33,e003,NS_mean_RT,646,FALSE
33,e004,NS_mean_RT,614,FALSE
33,e005,NS_mean_RT,592,FALSE
33,e006,NS_mean_RT,565.5,FALSE
33,e007,NS_mean_RT,606,FALSE
33,e008,NS_mean_RT,598.5,FALSE
33,e009,NS_mean_RT,662.5,TRUE
33,e010,NS_mean_RT,620.5,FALSE
33,e011,NS_mean_RT,606,FALSE
33,e000,NS_mean_RTdiff,13.5,FALSE
33,e001,NS_mean_RTdiff,7,FALSE
33,e002,NS_mean_RTdiff,10,FALSE
33,e003,NS_mean_RTdiff,12.5,FALSE
33,e004,NS_mean_RTdiff,9.5,FALSE
33,e005,NS_mean_RTdiff,11.5,FALSE
33,e006,NS_mean_RTdiff,10.5,FALSE
33,e007,NS_mean_RTdiff,15,FALSE
33,e008,NS_mean_RTdiff,11.5,FALSE
33,e009,NS_mean_RTdiff,8.5,FALSE
33,e010,NS_mean_RTdiff,10,FALSE
33,e011,NS_mean_RTdiff,10,FALSE
33,e000,SB_accuracy,20,FALSE
33,e001,SB_accuracy,64,FALSE
33,e002,SB_accuracy,20,FALSE
33,e003,SB_accuracy,45,FALSE
33,e004,SB_accuracy,62,FALSE
33,e005,SB_accuracy,60,FALSE
33,e006,SB_accuracy,73,FALSE
33,e007,SB_accuracy,50,FALSE
33,e008,SB_accuracy,50,FALSE
33,e009,SB_accuracy,44,FALSE
33,e010,SB_accuracy,60,FALSE
33,e011,SB_accuracy,60,FALSE
33,e000,SL_accuracy,33,FALSE
33,e001,SL_accuracy,29,FALSE
33,e002,SL_accuracy,47,FALSE
33,e003,SL_accuracy,56,FALSE
33,e004,SL_accuracy,36,FALSE
33,e005,SL_accuracy,56,FALSE
33,e006,SL_accuracy,50,FALSE
33,e007,SL_accuracy,89,FALSE
33,e008,SL_accuracy,50,FALSE
33,e009,SL_accuracy,80,FALSE
33,e010,SL_accuracy,50,FALSE
33,e011,SL_accuracy,80,FALSE
33,e000,SR_accuracy,60,FALSE
33,e001,SR_accuracy,25,FALSE
33,e002,SR_accuracy,45,FALSE
33,e003,SR_accuracy,50,FALSE
33,e004,SR_accuracy,36,FALSE
33,e005,SR_accuracy,30,FALSE
33,e006,SR_accuracy,12,TRUE
33,e007,SR_accuracy,55,FALSE
33,e008,SR_accuracy,80,FALSE
33,e009,SR_accuracy,67,FALSE
33,e010,SR_accuracy,75,FALSE
33,e011,SR_accuracy,55,FALSE
34,e000,IG_accuracy,82,FALSE
34,e001,IG_accuracy,82,FALSE
34,e002,IG_accuracy,100,FALSE
34,e003,IG_accuracy,82,FALSE
34,e004,IG_accuracy,86,FALSE
34,e005,IG_accuracy,89,FALSE
34,e006,IG_accuracy,100,FALSE
34,e007,IG_accuracy,100,FALSE
34,e008,IG_accuracy,100,FALSE
34,e009,IG_accuracy,88,FALSE
34,e010,IG_accuracy,100,FALSE
34,e011,IG_accuracy,100,FALSE
34,e000,NS_accuracy,98.5,FALSE
34,e001,NS_accuracy,100,FALSE
34,e002,NS_accuracy,100,FALSE
34,e003,NS_accuracy,100,FALSE
34,e004,NS_accuracy,100,FALSE
34,e005,NS_accuracy,100,FALSE
34,e006,NS_accuracy,97,FALSE
34,e007,NS_accuracy,100,FALSE
34,e008,NS_accuracy,100,FALSE
34,e009,NS_accuracy,100,FALSE
34,e010,NS_accuracy,100,FALSE
34,e011,NS_accuracy,98.5,FALSE
34,e000,NS_mean_RT,577.5,FALSE
34,e001,NS_mean_RT,610.5,FALSE
34,e002,NS_mean_RT,641.5,FALSE
34,e003,NS_mean_RT,612,FALSE
34,e004,NS_mean_RT,605.5,FALSE
34,e005,NS_mean_RT,567.5,FALSE
34,e006,NS_mean_RT,561.5,FALSE
34,e007,NS_mean_RT,572,FALSE
34,e008,NS_mean_RT,588,FALSE
34,e009,NS_mean_RT,565,FALSE
34,e010,NS_mean_RT,584.5,FALSE
34,e011,NS_mean_RT,595.5,FALSE
34,e000,NS_mean_RTdiff,8,FALSE
34,e001,NS_mean_RTdiff,8,FALSE
34,e002,NS_mean_RTdiff,10.5,FALSE
34,e003,NS_mean_RTdiff,9.5,FALSE
34,e004,NS_mean_RTdiff,16,FALSE
34,e005,NS_mean_RTdiff,10,FALSE
34,e006,NS_mean_RTdiff,19.5,FALSE
34,e007,NS_mean_RTdiff,8,FALSE
34,e008,NS_mean_RTdiff,13,FALSE
34,e009,NS_mean_RTdiff,10,FALSE
34,e010,NS_mean_RTdiff,8,FALSE
34,e011,NS_mean_RTdiff,20.5,FALSE
34,e000,SB_accuracy,40,FALSE
34,e001,SB_accuracy,64,FALSE
34,e002,SB_accuracy,80,FALSE
34,e003,SB_accuracy,55,FALSE
34,e004,SB_accuracy,92,FALSE
34,e005,SB_accuracy,90,FALSE
34,e006,SB_accuracy,67,FALSE
34,e007,SB_accuracy,62,FALSE
34,e008,SB_accuracy,62,FALSE
34,e009,SB_accuracy,44,FALSE
34,e010,SB_accuracy,80,FALSE
34,e011,SB_accuracy,50,FALSE
34,e000,SL_accuracy,67,FALSE
34,e001,SL_accuracy,71,FALSE
34,e002,SL_accuracy,60,FALSE
34,e003,SL_accuracy,67,FALSE
34,e004,SL_accuracy,55,FALSE
34,e005,SL_accuracy,56,FALSE
34,e006,SL_accuracy,62,FALSE
34,e007,SL_accuracy,67,FALSE
34,e008,SL_accuracy,58,FALSE
34,e009,SL_accuracy,80,FALSE
34,e010,SL_accuracy,50,FALSE
34,e011,SL_accuracy,80,FALSE
34,e000,SR_accuracy,60,FALSE
34,e001,SR_accuracy,38,FALSE
34,e002,SR_accuracy,55,FALSE
34,e003,SR_accuracy,60,FALSE
34,e004,SR_accuracy,45,FALSE
34,e005,SR_accuracy,50,FALSE
34,e006,SR_accuracy,62,FALSE
34,e007,SR_accuracy,55,FALSE
34,e008,SR_accuracy,60,FALSE
34,e009,SR_accuracy,58,FALSE
34,e010,SR_accuracy,50,FALSE
34,e011,SR_accuracy,45,FALSE
35,e000,IG_accuracy,91,FALSE
35,e001,IG_accuracy,82,FALSE
35,e002,IG_accuracy,100,FALSE
35,e003,IG_accuracy,82,FALSE
35,e004,IG_accuracy,100,FALSE
35,e005,IG_accuracy,67,TRUE
35,e006,IG_accuracy,73,TRUE
35,e007,IG_accuracy,100,FALSE
35,e008,IG_accuracy,100,FALSE
35,e009,IG_accuracy,100,FALSE
35,e010,IG_accuracy,100,FALSE
35,e011,IG_accuracy,100,FALSE
35,e000,NS_accuracy,97,FALSE
35,e001,NS_accuracy,100,FALSE
35,e002,NS_accuracy,100,FALSE
35,e003,NS_accuracy,100,FALSE
35,e004,NS_accuracy,100,FALSE
35,e005,NS_accuracy,100,FALSE
35,e006,NS_accuracy,98.5,FALSE
35,e007,NS_accuracy,98.5,FALSE
35,e008,NS_accuracy,100,FALSE
35,e009,NS_accuracy,100,FALSE
35,e010,NS_accuracy,100,FALSE
35,e011,NS_accuracy,96.5,FALSE
35,e000,NS_mean_RT,593,FALSE
35,e001,NS_mean_RT,617,FALSE
35,e002,NS_mean_RT,632.5,FALSE
35,e003,NS_mean_RT,605.5,FALSE
35,e004,NS_mean_RT,592,FALSE
35,e005,NS_mean_RT,598,FALSE
35,e006,NS_mean_RT,639.5,FALSE
35,e007,NS_mean_RT,615,FALSE
35,e008,NS_mean_RT,645.5,FALSE
35,e009,NS_mean_RT,615,FALSE
35,e010,NS_mean_RT,593.5,FALSE
35,e011,NS_mean_RT,607,FALSE
35,e000,NS_mean_RTdiff,7.5,FALSE
35,e001,NS_mean_RTdiff,8.5,FALSE
35,e002,NS_mean_RTdiff,10,FALSE
35,e003,NS_mean_RTdiff,9,FALSE
35,e004,NS_mean_RTdiff,8.5,FALSE
35,e005,NS_mean_RTdiff,9,FALSE
35,e006,NS_mean_RTdiff,11,FALSE
35,e007,NS_mean_RTdiff,8.5,FALSE
35,e008,NS_mean_RTdiff,8,FALSE
35,e009,NS_mean_RTdiff,9.5,FALSE
35,e010,NS_mean_RTdiff,9,FALSE
35,e011,NS_mean_RTdiff,8,FALSE
35,e000,SB_accuracy,50,FALSE
35,e001,SB_accuracy,73,FALSE
35,e002,SB_accuracy,40,FALSE
35,e003,SB_accuracy,55,FALSE
35,e004,SB_accuracy,62,FALSE
35,e005,SB_accuracy,70,FALSE
35,e006,SB_accuracy,80,FALSE
35,e007,SB_accuracy,75,FALSE
35,e008,SB_accuracy,62,FALSE
35,e009,SB_accuracy,67,FALSE
35,e010,SB_accuracy,80,FALSE
35,e011,SB_accuracy,40,FALSE
35,e000,SL_accuracy,67,FALSE
35,e001,SL_accuracy,57,FALSE
35,e002,SL_accuracy,60,FALSE
35,e003,SL_accuracy,78,FALSE
35,e004,SL_accuracy,45,FALSE
35,e005,SL_accuracy,67,FALSE
35,e006,SL_accuracy,38,FALSE
35,e007,SL_accuracy,56,FALSE
35,e008,SL_accuracy,58,FALSE
35,e009,SL_accuracy,60,FALSE
35,e010,SL_accuracy,38,FALSE
35,e011,SL_accuracy,70,FALSE
35,e000,SR_accuracy,40,FALSE
35,e001,SR_accuracy,38,FALSE
35,e002,SR_accuracy,36,FALSE
35,e003,SR_accuracy,50,FALSE
35,e004,SR_accuracy,36,FALSE
35,e005,SR_accuracy,30,FALSE
35,e006,SR_accuracy,75,FALSE
35,e007,SR_accuracy,55,FALSE
35,e008,SR_accuracy,70,FALSE
35,e009,SR_accuracy,58,FALSE
35,e010,SR_accuracy,62,FALSE
35,e011,SR_accuracy,27,FALSE
