subjectIx,t_d,resp
0,2.2202575118935752e-17,1
0,0.3535073519980406,0
0,2.2202575118935752e-17,0
0,0.7070147039960815,1
0,2.2202575118935752e-17,0
0,-0.7070147039960815,0
0,0.3535073519980406,0
0,2.2202575118935752e-17,0
0,-0.35350735199804073,0
0,0.3535073519980406,1
0,2.2202575118935752e-17,1
0,0.3535073519980406,1
0,0.7070147039960815,1
0,-0.7070147039960815,0
0,-0.7070147039960815,0
0,0.3535073519980406,0
0,-0.35350735199804073,0
0,2.2202575118935752e-17,0
0,-0.35350735199804073,0
0,-0.35350735199804073,0
0,0.3535073519980406,0
0,2.2202575118935752e-17,0
0,2.2202575118935752e-17,1
0,0.7070147039960815,1
0,0.3535073519980406,1
0,0.7070147039960815,1
0,0.7070147039960815,1
0,-0.35350735199804073,0
0,-0.7070147039960815,0
0,-0.7070147039960815,0
0,0.7070147039960815,1
0,0.3535073519980406,1
0,0.7070147039960815,0
0,0.7070147039960815,1
0,2.2202575118935752e-17,0
0,-0.35350735199804073,0
0,0.7070147039960815,1
0,-0.7070147039960815,0
0,-0.35350735199804073,0
0,-0.35350735199804073,0
0,0.3535073519980406,1
0,0.3535073519980406,0
0,-0.7070147039960815,0
0,-0.7070147039960815,0
0,0.3535073519980406,1
0,-0.7070147039960815,0
0,0.7070147039960815,1
0,2.2202575118935752e-17,0
0,-0.35350735199804073,0
0,0.7070147039960815,1
0,0.3535073519980406,0
0,0.3535073519980406,1
0,-0.7070147039960815,0
0,-0.7070147039960815,0
0,2.2202575118935752e-17,0
0,0.3535073519980406,1
0,-0.35350735199804073,0
0,-0.35350735199804073,0
0,2.2202575118935752e-17,0
0,-0.7070147039960815,0
0,-0.7070147039960815,0
0,2.2202575118935752e-17,0
0,-0.7070147039960815,0
0,0.7070147039960815,1
0,-0.35350735199804073,0
0,-0.35350735199804073,0
0,2.2202575118935752e-17,0
0,-0.7070147039960815,0
0,-0.35350735199804073,0
0,-0.7070147039960815,0
0,-0.35350735199804073,0
0,2.2202575118935752e-17,0
0,0.3535073519980406,0
0,0.7070147039960815,1
0,-0.35350735199804073,1
0,0.7070147039960815,1
0,0.3535073519980406,0
0,2.2202575118935752e-17,0
0,0.3535073519980406,0
0,-0.35350735199804073,0
0,-0.35350735199804073,0
0,0.3535073519980406,1
0,2.2202575118935752e-17,0
0,0.7070147039960815,1
0,-0.7070147039960815,0
0,-0.35350735199804073,0
0,0.7070147039960815,0
0,2.2202575118935752e-17,0
0,0.7070147039960815,1
0,-0.35350735199804073,0
0,-0.7070147039960815,0
0,0.7070147039960815,1
0,2.2202575118935752e-17,0
0,0.7070147039960815,1
0,0.3535073519980406,1
0,0.3535073519980406,1
0,-0.7070147039960815,0
0,2.2202575118935752e-17,0
0,2.2202575118935752e-17,0
0,-0.35350735199804073,0
0,2.2202575118935752e-17,0
0,-0.7070147039960815,0
0,2.2202575118935752e-17,0
0,0.3535073519980406,0
0,-0.35350735199804073,0
0,0.3535073519980406,0
0,-0.35350735199804073,0
0,-0.35350735199804073,0
0,-0.7070147039960815,1
0,0.7070147039960815,0
0,0.7070147039960815,1
0,-0.7070147039960815,0
0,0.7070147039960815,1
0,-0.7070147039960815,0
0,0.3535073519980406,1
0,0.7070147039960815,1
0,0.3535073519980406,0
0,2.2202575118935752e-17,1
0,0.7070147039960815,1
0,-0.7070147039960815,1
1,2.2202575118935752e-17,1
1,0.3535073519980406,1
1,2.2202575118935752e-17,0
1,0.7070147039960815,0
1,2.2202575118935752e-17,0
1,-0.7070147039960815,0
1,0.3535073519980406,0
1,2.2202575118935752e-17,0
1,-0.35350735199804073,0
1,0.3535073519980406,0
1,2.2202575118935752e-17,0
1,0.3535073519980406,1
1,0.7070147039960815,0
1,-0.7070147039960815,0
1,-0.7070147039960815,0
1,0.3535073519980406,1
1,-0.35350735199804073,0
1,2.2202575118935752e-17,0
1,-0.35350735199804073,0
1,-0.35350735199804073,0
1,0.3535073519980406,1
1,2.2202575118935752e-17,0
1,2.2202575118935752e-17,0
1,0.7070147039960815,1
1,0.3535073519980406,0
1,0.7070147039960815,1
1,0.7070147039960815,1
1,-0.35350735199804073,0
1,-0.7070147039960815,0
1,-0.7070147039960815,0
1,0.7070147039960815,1
1,0.3535073519980406,0
1,0.7070147039960815,0
1,0.7070147039960815,1
1,2.2202575118935752e-17,0
1,-0.35350735199804073,0
1,0.7070147039960815,1
1,-0.7070147039960815,0
1,-0.35350735199804073,0
1,-0.35350735199804073,0
1,0.3535073519980406,1
1,0.3535073519980406,0
1,-0.7070147039960815,0
1,-0.7070147039960815,0
1,0.3535073519980406,0
1,-0.7070147039960815,0
1,0.7070147039960815,1
1,2.2202575118935752e-17,0
1,-0.35350735199804073,0
1,0.7070147039960815,0
1,0.3535073519980406,0
1,0.3535073519980406,0
1,-0.7070147039960815,0
1,-0.7070147039960815,0
1,2.2202575118935752e-17,0
1,0.3535073519980406,1
1,-0.35350735199804073,0
1,-0.35350735199804073,0
1,2.2202575118935752e-17,0
1,-0.7070147039960815,0
1,-0.7070147039960815,0
1,2.2202575118935752e-17,0
1,-0.7070147039960815,0
1,0.7070147039960815,1
1,-0.35350735199804073,0
1,-0.35350735199804073,0
1,2.2202575118935752e-17,0
1,-0.7070147039960815,0
1,-0.35350735199804073,0
1,-0.7070147039960815,0
1,-0.35350735199804073,0
1,2.2202575118935752e-17,1
1,0.3535073519980406,0
1,0.7070147039960815,1
1,-0.35350735199804073,0
1,0.7070147039960815,1
1,0.3535073519980406,1
1,2.2202575118935752e-17,0
1,0.3535073519980406,1
1,-0.35350735199804073,0
1,-0.35350735199804073,0
1,0.3535073519980406,0
1,2.2202575118935752e-17,0
1,0.7070147039960815,1
1,-0.7070147039960815,0
1,-0.35350735199804073,0
1,0.7070147039960815,1
1,2.2202575118935752e-17,0
1,0.7070147039960815,1
1,-0.35350735199804073,0
1,-0.7070147039960815,0
1,0.7070147039960815,1
1,2.2202575118935752e-17,0
1,0.7070147039960815,1
1,0.3535073519980406,1
1,0.3535073519980406,1
1,-0.7070147039960815,0
1,2.2202575118935752e-17,0
1,2.2202575118935752e-17,0
1,-0.35350735199804073,0
1,2.2202575118935752e-17,0
1,-0.7070147039960815,0
1,2.2202575118935752e-17,0
1,0.3535073519980406,1
1,-0.35350735199804073,0
1,0.3535073519980406,0
1,-0.35350735199804073,0
1,-0.35350735199804073,0
1,-0.7070147039960815,0
1,0.7070147039960815,1
1,0.7070147039960815,1
1,-0.7070147039960815,0
1,0.7070147039960815,0
1,-0.7070147039960815,0
1,0.3535073519980406,0
1,0.7070147039960815,1
1,0.3535073519980406,0
1,2.2202575118935752e-17,0
1,0.7070147039960815,1
1,-0.7070147039960815,0
2,2.2202575118935752e-17,0
2,0.3535073519980406,1
2,2.2202575118935752e-17,1
2,0.7070147039960815,1
2,2.2202575118935752e-17,0
2,-0.7070147039960815,0
2,0.3535073519980406,1
2,2.2202575118935752e-17,0
2,-0.35350735199804073,0
2,0.3535073519980406,0
2,2.2202575118935752e-17,1
2,0.3535073519980406,1
2,0.7070147039960815,1
2,-0.7070147039960815,0
2,-0.7070147039960815,0
2,0.3535073519980406,0
2,-0.35350735199804073,0
2,2.2202575118935752e-17,0
2,-0.35350735199804073,0
2,-0.35350735199804073,0
2,0.3535073519980406,0
2,2.2202575118935752e-17,0
2,2.2202575118935752e-17,0
2,0.7070147039960815,0
2,0.3535073519980406,1
2,0.7070147039960815,0
2,0.7070147039960815,1
2,-0.35350735199804073,0
2,-0.7070147039960815,0
2,-0.7070147039960815,0
2,0.7070147039960815,1
2,0.3535073519980406,1
2,0.7070147039960815,1
2,0.7070147039960815,1
2,2.2202575118935752e-17,0
2,-0.35350735199804073,0
2,0.7070147039960815,1
2,-0.7070147039960815,0
2,-0.35350735199804073,0
2,-0.35350735199804073,0
2,0.3535073519980406,1
2,0.3535073519980406,0
2,-0.7070147039960815,0
2,-0.7070147039960815,0
2,0.3535073519980406,1
2,-0.7070147039960815,0
2,0.7070147039960815,0
2,2.2202575118935752e-17,0
2,-0.35350735199804073,0
2,0.7070147039960815,1
2,0.3535073519980406,0
2,0.3535073519980406,1
2,-0.7070147039960815,0
2,-0.7070147039960815,0
2,2.2202575118935752e-17,0
2,0.3535073519980406,1
2,-0.35350735199804073,0
2,-0.35350735199804073,0
2,2.2202575118935752e-17,1
2,-0.7070147039960815,0
2,-0.7070147039960815,0
2,2.2202575118935752e-17,0
2,-0.7070147039960815,0
2,0.7070147039960815,0
2,-0.35350735199804073,0
2,-0.35350735199804073,0
2,2.2202575118935752e-17,0
2,-0.7070147039960815,0
2,-0.35350735199804073,0
2,-0.7070147039960815,0
2,-0.35350735199804073,0
2,2.2202575118935752e-17,0
2,0.3535073519980406,1
2,0.7070147039960815,1
2,-0.35350735199804073,0
2,0.7070147039960815,1
2,0.3535073519980406,1
2,2.2202575118935752e-17,0
2,0.3535073519980406,0
2,-0.35350735199804073,0
2,-0.35350735199804073,0
2,0.3535073519980406,0
2,2.2202575118935752e-17,0
2,0.7070147039960815,1
2,-0.7070147039960815,0
2,-0.35350735199804073,0
2,0.7070147039960815,1
2,2.2202575118935752e-17,0
2,0.7070147039960815,1
2,-0.35350735199804073,0
2,-0.7070147039960815,0
2,0.7070147039960815,1
2,2.2202575118935752e-17,0
2,0.7070147039960815,1
2,0.3535073519980406,1
2,0.3535073519980406,1
2,-0.7070147039960815,0
2,2.2202575118935752e-17,0
2,2.2202575118935752e-17,0
2,-0.35350735199804073,0
2,2.2202575118935752e-17,0
2,-0.7070147039960815,0
2,2.2202575118935752e-17,0
2,0.3535073519980406,0
2,-0.35350735199804073,0
2,0.3535073519980406,0
2,-0.35350735199804073,0
2,-0.35350735199804073,0
2,-0.7070147039960815,0
2,0.7070147039960815,1
2,0.7070147039960815,0
2,-0.7070147039960815,0
2,0.7070147039960815,1
2,-0.7070147039960815,0
2,0.3535073519980406,0
2,0.7070147039960815,1
2,0.3535073519980406,0
2,2.2202575118935752e-17,0
2,0.7070147039960815,1
2,-0.7070147039960815,0
3,2.2202575118935752e-17,1
3,0.3535073519980406,1
3,2.2202575118935752e-17,0
3,0.7070147039960815,1
3,2.2202575118935752e-17,0
3,-0.7070147039960815,0
3,0.3535073519980406,1
3,2.2202575118935752e-17,0
3,-0.35350735199804073,1
3,0.3535073519980406,1
3,2.2202575118935752e-17,1
3,0.3535073519980406,1
3,0.7070147039960815,1
3,-0.7070147039960815,0
3,-0.7070147039960815,0
3,0.3535073519980406,0
3,-0.35350735199804073,0
3,2.2202575118935752e-17,0
3,-0.35350735199804073,0
3,-0.35350735199804073,0
3,0.3535073519980406,0
3,2.2202575118935752e-17,1
3,2.2202575118935752e-17,1
3,0.7070147039960815,1
3,0.3535073519980406,1
3,0.7070147039960815,1
3,0.7070147039960815,1
3,-0.35350735199804073,0
3,-0.7070147039960815,0
3,-0.7070147039960815,0
3,0.7070147039960815,1
3,0.3535073519980406,0
3,0.7070147039960815,1
3,0.7070147039960815,1
3,2.2202575118935752e-17,0
3,-0.35350735199804073,0
3,0.7070147039960815,1
3,-0.7070147039960815,0
3,-0.35350735199804073,0
3,-0.35350735199804073,0
3,0.3535073519980406,1
3,0.3535073519980406,1
3,-0.7070147039960815,0
3,-0.7070147039960815,1
3,0.3535073519980406,1
3,-0.7070147039960815,0
3,0.7070147039960815,0
3,2.2202575118935752e-17,0
3,-0.35350735199804073,0
3,0.7070147039960815,1
3,0.3535073519980406,1
3,0.3535073519980406,1
3,-0.7070147039960815,0
3,-0.7070147039960815,0
3,2.2202575118935752e-17,0
3,0.3535073519980406,1
3,-0.35350735199804073,0
3,-0.35350735199804073,0
3,2.2202575118935752e-17,0
3,-0.7070147039960815,0
3,-0.7070147039960815,0
3,2.2202575118935752e-17,0
3,-0.7070147039960815,0
3,0.7070147039960815,1
3,-0.35350735199804073,0
3,-0.35350735199804073,0
3,2.2202575118935752e-17,0
3,-0.7070147039960815,0
3,-0.35350735199804073,0
3,-0.7070147039960815,0
3,-0.35350735199804073,0
3,2.2202575118935752e-17,0
3,0.3535073519980406,1
3,0.7070147039960815,1
3,-0.35350735199804073,0
3,0.7070147039960815,1
3,0.3535073519980406,1
3,2.2202575118935752e-17,0
3,0.3535073519980406,0
3,-0.35350735199804073,0
3,-0.35350735199804073,0
3,0.3535073519980406,1
3,2.2202575118935752e-17,0
3,0.7070147039960815,1
3,-0.7070147039960815,0
3,-0.35350735199804073,0
3,0.7070147039960815,1
3,2.2202575118935752e-17,0
3,0.7070147039960815,0
3,-0.35350735199804073,0
3,-0.7070147039960815,0
3,0.7070147039960815,1
3,2.2202575118935752e-17,0
3,0.7070147039960815,1
3,0.3535073519980406,0
3,0.3535073519980406,1
3,-0.7070147039960815,0
3,2.2202575118935752e-17,0
3,2.2202575118935752e-17,0
3,-0.35350735199804073,0
3,2.2202575118935752e-17,1
3,-0.7070147039960815,0
3,2.2202575118935752e-17,0
3,0.3535073519980406,1
3,-0.35350735199804073,0
3,0.3535073519980406,1
3,-0.35350735199804073,0
3,-0.35350735199804073,0
3,-0.7070147039960815,0
3,0.7070147039960815,1
3,0.7070147039960815,1
3,-0.7070147039960815,0
3,0.7070147039960815,1
3,-0.7070147039960815,0
3,0.3535073519980406,1
3,0.7070147039960815,1
3,0.3535073519980406,1
3,2.2202575118935752e-17,0
3,0.7070147039960815,1
3,-0.7070147039960815,0
5,2.2202575118935752e-17,1
5,0.3535073519980406,1
5,2.2202575118935752e-17,0
5,0.7070147039960815,1
5,2.2202575118935752e-17,0
5,-0.7070147039960815,0
5,0.3535073519980406,0
5,2.2202575118935752e-17,0
5,-0.35350735199804073,0
5,0.3535073519980406,0
5,2.2202575118935752e-17,0
5,0.3535073519980406,0
5,0.7070147039960815,1
5,-0.7070147039960815,0
5,-0.7070147039960815,0
5,0.3535073519980406,1
5,-0.35350735199804073,1
5,2.2202575118935752e-17,0
5,-0.35350735199804073,0
5,-0.35350735199804073,0
5,0.3535073519980406,1
5,2.2202575118935752e-17,0
5,2.2202575118935752e-17,0
5,0.7070147039960815,1
5,0.3535073519980406,1
5,0.7070147039960815,1
5,0.7070147039960815,1
5,-0.35350735199804073,0
5,-0.7070147039960815,0
5,-0.7070147039960815,0
5,0.7070147039960815,1
5,0.3535073519980406,1
5,0.7070147039960815,1
5,0.7070147039960815,1
5,2.2202575118935752e-17,0
5,-0.35350735199804073,0
5,0.7070147039960815,1
5,-0.7070147039960815,0
5,-0.35350735199804073,0
5,-0.35350735199804073,0
5,0.3535073519980406,1
5,0.3535073519980406,1
5,-0.7070147039960815,0
5,-0.7070147039960815,0
5,0.3535073519980406,0
5,-0.7070147039960815,0
5,0.7070147039960815,1
5,2.2202575118935752e-17,0
5,-0.35350735199804073,0
5,0.7070147039960815,1
5,0.3535073519980406,1
5,0.3535073519980406,1
5,-0.7070147039960815,0
5,-0.7070147039960815,0
5,2.2202575118935752e-17,0
5,0.3535073519980406,1
5,-0.35350735199804073,0
5,-0.35350735199804073,0
5,2.2202575118935752e-17,0
5,-0.7070147039960815,0
5,-0.7070147039960815,0
5,2.2202575118935752e-17,0
5,-0.7070147039960815,0
5,0.7070147039960815,1
5,-0.35350735199804073,0
5,-0.35350735199804073,0
5,2.2202575118935752e-17,1
5,-0.7070147039960815,0
5,-0.35350735199804073,0
5,-0.7070147039960815,0
5,-0.35350735199804073,0
5,2.2202575118935752e-17,1
5,0.3535073519980406,1
5,0.7070147039960815,1
5,-0.35350735199804073,0
5,0.7070147039960815,1
5,0.3535073519980406,1
5,2.2202575118935752e-17,0
5,0.3535073519980406,0
5,-0.35350735199804073,0
5,-0.35350735199804073,0
5,0.3535073519980406,0
5,2.2202575118935752e-17,1
5,0.7070147039960815,1
5,-0.7070147039960815,0
5,-0.35350735199804073,0
5,0.7070147039960815,1
5,2.2202575118935752e-17,0
5,0.7070147039960815,0
5,-0.35350735199804073,0
5,-0.7070147039960815,0
5,0.7070147039960815,1
5,2.2202575118935752e-17,1
5,0.7070147039960815,1
5,0.3535073519980406,1
5,0.3535073519980406,0
5,-0.7070147039960815,0
5,2.2202575118935752e-17,0
5,2.2202575118935752e-17,0
5,-0.35350735199804073,0
5,2.2202575118935752e-17,0
5,-0.7070147039960815,0
5,2.2202575118935752e-17,0
5,0.3535073519980406,0
5,-0.35350735199804073,0
5,0.3535073519980406,1
5,-0.35350735199804073,0
5,-0.35350735199804073,0
5,-0.7070147039960815,0
5,0.7070147039960815,1
5,0.7070147039960815,1
5,-0.7070147039960815,0
5,0.7070147039960815,1
5,-0.7070147039960815,0
5,0.3535073519980406,1
5,0.7070147039960815,1
5,0.3535073519980406,1
5,2.2202575118935752e-17,0
5,0.7070147039960815,1
5,-0.7070147039960815,0
6,2.2202575118935752e-17,0
6,0.3535073519980406,1
6,2.2202575118935752e-17,1
6,0.7070147039960815,1
6,2.2202575118935752e-17,0
6,-0.7070147039960815,0
6,0.3535073519980406,1
6,2.2202575118935752e-17,0
6,-0.35350735199804073,0
6,0.3535073519980406,1
6,2.2202575118935752e-17,1
6,0.3535073519980406,1
6,0.7070147039960815,1
6,-0.7070147039960815,0
6,-0.7070147039960815,0
6,0.3535073519980406,1
6,-0.35350735199804073,0
6,2.2202575118935752e-17,0
6,-0.35350735199804073,0
6,-0.35350735199804073,0
6,0.3535073519980406,0
6,2.2202575118935752e-17,0
6,2.2202575118935752e-17,0
6,0.7070147039960815,1
6,0.3535073519980406,0
6,0.7070147039960815,1
6,0.7070147039960815,1
6,-0.35350735199804073,0
6,-0.7070147039960815,0
6,-0.7070147039960815,0
6,0.7070147039960815,1
6,0.3535073519980406,1
6,0.7070147039960815,1
6,0.7070147039960815,1
6,2.2202575118935752e-17,0
6,-0.35350735199804073,0
6,0.7070147039960815,1
6,-0.7070147039960815,0
6,-0.35350735199804073,0
6,-0.35350735199804073,0
6,0.3535073519980406,1
6,0.3535073519980406,0
6,-0.7070147039960815,0
6,-0.7070147039960815,0
6,0.3535073519980406,1
6,-0.7070147039960815,0
6,0.7070147039960815,1
6,2.2202575118935752e-17,0
6,-0.35350735199804073,0
6,0.7070147039960815,1
6,0.3535073519980406,0
6,0.3535073519980406,1
6,-0.7070147039960815,0
6,-0.7070147039960815,0
6,2.2202575118935752e-17,0
6,0.3535073519980406,0
6,-0.35350735199804073,0
6,-0.35350735199804073,0
6,2.2202575118935752e-17,1
6,-0.7070147039960815,0
6,-0.7070147039960815,0
6,2.2202575118935752e-17,1
6,-0.7070147039960815,0
6,0.7070147039960815,1
6,-0.35350735199804073,0
6,-0.35350735199804073,0
6,2.2202575118935752e-17,0
6,-0.7070147039960815,0
6,-0.35350735199804073,0
6,-0.7070147039960815,0
6,-0.35350735199804073,0
6,2.2202575118935752e-17,0
6,0.3535073519980406,1
6,0.7070147039960815,1
6,-0.35350735199804073,0
6,0.7070147039960815,1
6,0.3535073519980406,1
6,2.2202575118935752e-17,0
6,0.3535073519980406,0
6,-0.35350735199804073,0
6,-0.35350735199804073,0
6,0.3535073519980406,1
6,2.2202575118935752e-17,1
6,0.7070147039960815,1
6,-0.7070147039960815,0
6,-0.35350735199804073,0
6,0.7070147039960815,1
6,2.2202575118935752e-17,0
6,0.7070147039960815,1
6,-0.35350735199804073,0
6,-0.7070147039960815,0
6,0.7070147039960815,1
6,2.2202575118935752e-17,1
6,0.7070147039960815,1
6,0.3535073519980406,0
6,0.3535073519980406,1
6,-0.7070147039960815,0
6,2.2202575118935752e-17,0
6,2.2202575118935752e-17,1
6,-0.35350735199804073,0
6,2.2202575118935752e-17,0
6,-0.7070147039960815,0
6,2.2202575118935752e-17,1
6,0.3535073519980406,0
6,-0.35350735199804073,0
6,0.3535073519980406,1
6,-0.35350735199804073,0
6,-0.35350735199804073,0
6,-0.7070147039960815,0
6,0.7070147039960815,1
6,0.7070147039960815,1
6,-0.7070147039960815,0
6,0.7070147039960815,1
6,-0.7070147039960815,0
6,0.3535073519980406,1
6,0.7070147039960815,1
6,0.3535073519980406,1
6,2.2202575118935752e-17,0
6,0.7070147039960815,1
6,-0.7070147039960815,0
8,2.2202575118935752e-17,1
8,0.3535073519980406,1
8,2.2202575118935752e-17,1
8,0.7070147039960815,1
8,2.2202575118935752e-17,0
8,-0.7070147039960815,0
8,0.3535073519980406,1
8,2.2202575118935752e-17,0
8,-0.35350735199804073,0
8,0.3535073519980406,1
8,2.2202575118935752e-17,0
8,0.3535073519980406,1
8,0.7070147039960815,1
8,-0.7070147039960815,0
8,-0.7070147039960815,0
8,0.3535073519980406,1
8,-0.35350735199804073,0
8,2.2202575118935752e-17,1
8,-0.35350735199804073,0
8,-0.35350735199804073,0
8,0.3535073519980406,1
8,2.2202575118935752e-17,1
8,2.2202575118935752e-17,1
8,0.7070147039960815,1
8,0.3535073519980406,1
8,0.7070147039960815,1
8,0.7070147039960815,1
8,-0.35350735199804073,0
8,-0.7070147039960815,0
8,-0.7070147039960815,0
8,0.7070147039960815,1
8,0.3535073519980406,0
8,0.7070147039960815,1
8,0.7070147039960815,0
8,2.2202575118935752e-17,0
8,-0.35350735199804073,0
8,0.7070147039960815,1
8,-0.7070147039960815,0
8,-0.35350735199804073,0
8,-0.35350735199804073,0
8,0.3535073519980406,0
8,0.3535073519980406,0
8,-0.7070147039960815,0
8,-0.7070147039960815,0
8,0.3535073519980406,1
8,-0.7070147039960815,0
8,0.7070147039960815,1
8,2.2202575118935752e-17,0
8,-0.35350735199804073,0
8,0.7070147039960815,0
8,0.3535073519980406,1
8,0.3535073519980406,0
8,-0.7070147039960815,0
8,-0.7070147039960815,0
8,2.2202575118935752e-17,1
8,0.3535073519980406,1
8,-0.35350735199804073,0
8,-0.35350735199804073,1
8,2.2202575118935752e-17,0
8,-0.7070147039960815,0
8,-0.7070147039960815,0
8,2.2202575118935752e-17,1
8,-0.7070147039960815,0
8,0.7070147039960815,1
8,-0.35350735199804073,0
8,-0.35350735199804073,1
8,2.2202575118935752e-17,1
8,-0.7070147039960815,0
8,-0.35350735199804073,0
8,-0.7070147039960815,0
8,-0.35350735199804073,0
